rok;ico;ci_type;paragraf;paragraf_nazev;par_skupina;par_oddil;polozka;polozka_nazev;druh;trida;seskupeni;podseskupeni;schvaleny_rozpocet;upraveny_rozpocet;skutecnost
2020;00282618;3;2219;Ostatní záležitosti pozemních komunikací;Průmyslová a ostatní odvětví hospodářství;Doprava;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;10000.00;48000.00;17666.00
2020;00282618;3;2219;Ostatní záležitosti pozemních komunikací;Průmyslová a ostatní odvětví hospodářství;Doprava;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;185000.00;185000.00;70270.82
2020;00282618;3;2219;Ostatní záležitosti pozemních komunikací;Průmyslová a ostatní odvětví hospodářství;Doprava;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;3450000.00;13500000.00;10884831.08
2020;00282618;3;2223;Bezpečnost silničního provozu;Průmyslová a ostatní odvětví hospodářství;Doprava;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;2600000.00;2600000.00;0.00
2020;00282618;3;2292;Dopravní obslužnost veřejnými službami - linková;Průmyslová a ostatní odvětví hospodářství;Doprava;5193;Výdaje na dopravní územní obslužnost;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary;151200.00;151200.00;151200.00
2020;00282618;3;2310;Pitná voda;Průmyslová a ostatní odvětví hospodářství;Vodní hospodářství;5329;Ostatní neinvestiční transfery veřejným rozpočtům územní úrovně;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním subjektům a mezi peněžními fondy téhož subjektu a platby daní;Neinvestiční transfery veřejným rozpočtům územní úrovně;89300.00;89300.00;89250.00
2020;00282618;3;2321;Odvádění a čištění odpadních vod a nakládání s kaly;Průmyslová a ostatní odvětví hospodářství;Vodní hospodářství;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;30000.00;112000.00;111011.00
2020;00282618;3;2321;Odvádění a čištění odpadních vod a nakládání s kaly;Průmyslová a ostatní odvětví hospodářství;Vodní hospodářství;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;0.00;53000.00;52665.25
2020;00282618;3;2321;Odvádění a čištění odpadních vod a nakládání s kaly;Průmyslová a ostatní odvětví hospodářství;Vodní hospodářství;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;80000.00;40000.00
2020;00282618;3;2399;Ostatní záležitosti vodního hospodářství;Průmyslová a ostatní odvětví hospodářství;Vodní hospodářství;5166;Konzultační, poradenské a právní služby;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;10000.00;10000.00;0.00
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;414000.00;412729.56
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;263000.00;175446.94
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5154;Elektrická energie;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup vody, paliv a energie;0.00;27000.00;22998.00
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;30000.00;287000.00;276952.06
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;6700000.00;10548000.00;8814720.91
2020;00282618;3;3111;Mateřské školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;6122;Stroje, přístroje a zařízení;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;345000.00;344889.40
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5011;Platy zaměstnanců v pracovním poměru vyjma zaměstnanců na služebních místech;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Platy;372000.00;412000.00;407396.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;92000.00;102000.00;101034.60
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;34000.00;37000.00;36669.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5134;Prádlo, oděv a obuv;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;5500.00;5451.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5141;Úroky vlastní;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Úroky a ostatní finanční výdaje;150000.00;91500.00;9200.34
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5162;Služby elektronických komunikací;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;1000.00;1000.00;962.28
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;100000.00;0.00;0.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním subjektům a mezi peněžními fondy téhož subjektu a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;4000000.00;4571000.00;4571000.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5424;Náhrady mezd v době nemoci;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Náhrady placené obyvatelstvu;1000.00;1000.00;0.00
2020;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;152000.00;151213.70
2020;00282618;3;3231;Základní umělecké školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním subjektům a mezi peněžními fondy téhož subjektu a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;450000.00;450000.00;450000.00
2020;00282618;3;3312;Hudební činnost;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5222;Neinvestiční transfery spolkům;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery neziskovým a podobným organizacím;10000.00;10000.00;10000.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5011;Platy zaměstnanců v pracovním poměru vyjma zaměstnanců na služebních místech;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Platy;430500.00;430500.00;425041.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Ostatní platby za provedenou práci;30000.00;30000.00;17450.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;115000.00;115000.00;106216.55
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;45000.00;45000.00;38548.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5136;Knihy, učební pomůcky a tisk;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;85000.00;85000.00;75976.96
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;10000.00;80000.00;76963.14
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;7000.00;32000.00;16480.19
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5162;Služby elektronických komunikací;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;3000.00;3000.00;2432.09
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;10000.00;25000.00;22622.24
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5172;Programové vybavení;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;0.00;6700.00;6642.90
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5179;Ostatní nákupy jinde nezařazené;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;1000.00;1000.00;750.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5424;Náhrady mezd v době nemoci;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Náhrady placené obyvatelstvu;5000.00;6000.00;5168.00
2020;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5499;Ostatní neinvestiční transfery obyvatelstvu;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Ostatní neinvestiční transfery obyvatelstvu;8500.00;8500.00;6100.00
2020;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;2000.00;2000.00;0.00
2020;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;12000.00;12000.00;3862.00
2020;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;1000.00;1000.00;0.00
2020;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;1000.00;546.00
2020;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5222;Neinvestiční transfery spolkům;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery neziskovým a podobným organizacím;45000.00;45000.00;45000.00
